Sample,Temperature,Absorbance,Pathlength
6,50.76,1.117340088,0.5
6,51.27,1.12322998,0.5
6,51.77,1.127944946,0.5
6,52.26,1.133346558,0.5
6,52.78,1.138793945,0.5
6,53.28,1.143005371,0.5
6,53.78,1.14881897,0.5
6,54.28,1.153366089,0.5
6,54.78,1.156814575,0.5
6,55.28,1.161453247,0.5
6,55.78,1.167221069,0.5
6,56.28,1.169342041,0.5
6,56.78,1.173919678,0.5
6,57.29,1.177459717,0.5
6,57.79,1.179443359,0.5
6,58.3,1.182403564,0.5
6,58.8,1.186172485,0.5
6,59.3,1.187484741,0.5
6,59.8,1.189331055,0.5
6,60.29,1.190963745,0.5
6,60.8,1.192855835,0.5
6,61.32,1.194442749,0.5
6,61.82,1.196380615,0.5
6,62.31,1.196502686,0.5
6,62.82,1.19871521,0.5
6,63.31,1.198120117,0.5
6,63.84,1.199554443,0.5
6,64.33,1.201400757,0.5
6,64.84,1.202041626,0.5
6,65.33,1.202026367,0.5
6,65.83,1.202606201,0.5
6,66.33,1.203735352,0.5
6,66.84,1.204696655,0.5
6,67.34,1.204299927,0.5
6,67.82,1.205337524,0.5
6,68.34,1.205551147,0.5
6,68.85,1.205230713,0.5
6,69.35,1.206726074,0.5
6,69.85,1.206054688,0.5
6,70.36,1.207336426,0.5
6,70.86,1.206848145,0.5
6,71.35,1.208053589,0.5
6,71.84,1.207962036,0.5
6,72.37,1.208267212,0.5
6,72.87,1.208175659,0.5
6,73.38,1.208221436,0.5
6,73.88,1.208816528,0.5
6,74.38,1.208633423,0.5
6,74.88,1.209884644,0.5
6,75.39,1.208724976,0.5
6,75.9,1.209854126,0.5
6,76.4,1.209945679,0.5
6,76.9,1.210083008,0.5
6,77.4,1.209823608,0.5
6,77.9,1.210418701,0.5
6,78.4,1.213088989,0.5
6,78.91,1.214309692,0.5
6,79.41,1.214431763,0.5
6,79.92,1.214141846,0.5
6,80.42,1.21333313,0.5
6,80.91,1.213989258,0.5
6,81.41,1.213867188,0.5
6,81.92,1.214172363,0.5
6,82.42,1.213989258,0.5
6,82.93,1.213684082,0.5
6,83.43,1.214584351,0.5
6,83.94,1.214431763,0.5
6,84.44,1.214492798,0.5
6,84.33,1.214889526,0.5
6,85.29,1.214767456,0.5
6,85.9,1.214080811,0.5
6,86.44,1.214538574,0.5
6,86.96,1.214538574,0.5
6,86.81,1.215423584,0.5
6,87.8,1.214538574,0.5
6,88.42,1.214767456,0.5
6,88.32,1.215454102,0.5
6,89.3,1.215011597,0.5
6,89.94,1.214675903,0.5
6,89.8,1.214950562,0.5
6,90.81,1.214172363,0.5
6,91.44,1.214431763,0.5
6,91.3,1.215072632,0.5
6,92.3,1.214050293,0.5
6,92.94,1.21395874,0.5
6,92.81,1.215194702,0.5
6,93.81,1.213424683,0.5
6,94.44,1.214050293,0.5
6,94.97,1.214370728,0.5
6,95.47,1.213897705,0.5
7,4.99,1.552078247,0.5
7,5.48,1.548950195,0.5
7,6,1.550323486,0.5
7,6.49,1.551864624,0.5
7,7,1.552719116,0.5
7,7.5,1.551864624,0.5
7,8.01,1.554077148,0.5
7,8.51,1.555923462,0.5
7,9.02,1.555267334,0.5
7,9.53,1.555465698,0.5
7,10.03,1.555328369,0.5
7,10.54,1.555847168,0.5
7,11.03,1.557296753,0.5
7,11.54,1.557235718,0.5
7,12.04,1.558349609,0.5
7,12.54,1.559524536,0.5
7,13.04,1.558349609,0.5
7,13.55,1.559677124,0.5
7,14.05,1.560256958,0.5
7,14.55,1.561248779,0.5
7,15.06,1.562316895,0.5
7,15.56,1.56211853,0.5
7,16.06,1.562774658,0.5
7,16.58,1.562255859,0.5
7,17.07,1.562973022,0.5
7,17.58,1.563583374,0.5
7,18.07,1.56463623,0.5
7,18.58,1.563980103,0.5
7,19.09,1.565505981,0.5
7,19.59,1.565322876,0.5
7,20.09,1.566589355,0.5
7,20.63,1.56652832,0.5
7,21.12,1.566711426,0.5
7,21.63,1.567260742,0.5
7,22.13,1.567123413,0.5
7,22.63,1.567810059,0.5
7,23.12,1.568145752,0.5
7,23.62,1.567810059,0.5
7,24.11,1.567123413,0.5
7,24.62,1.568893433,0.5
7,25.11,1.568405151,0.5
7,25.61,1.569351196,0.5
7,26.1,1.569290161,0.5
7,26.67,1.569625854,0.5
7,27.17,1.571258545,0.5
7,27.68,1.570373535,0.5
7,28.19,1.572402954,0.5
7,28.7,1.573959351,0.5
7,29.19,1.572875977,0.5
7,29.7,1.572799683,0.5
7,30.21,1.573562622,0.5
7,30.68,1.57484436,0.5
7,31.19,1.5753479,0.5
7,31.68,1.57635498,0.5
7,32.18,1.575469971,0.5
7,32.68,1.576156616,0.5
7,33.19,1.576431274,0.5
7,33.68,1.577590942,0.5
7,34.18,1.57649231,0.5
7,34.67,1.57925415,0.5
7,35.18,1.580291748,0.5
7,35.67,1.579406738,0.5
7,36.19,1.580917358,0.5
7,36.67,1.583480835,0.5
7,37.18,1.583831787,0.5
7,37.69,1.584335327,0.5
7,38.19,1.58706665,0.5
7,38.69,1.589263916,0.5
7,39.19,1.589889526,0.5
7,39.69,1.59173584,0.5
7,40.2,1.594451904,0.5
7,40.69,1.597106934,0.5
7,41.21,1.599777222,0.5
7,41.7,1.60333252,0.5
7,42.2,1.606796265,0.5
7,42.7,1.609680176,0.5
7,43.21,1.613540649,0.5
7,43.71,1.617828369,0.5
7,44.2,1.622070313,0.5
7,44.71,1.626678467,0.5
7,45.21,1.632247925,0.5
7,45.72,1.63571167,0.5
7,46.22,1.641494751,0.5
7,46.71,1.64944458,0.5
7,47.23,1.654510498,0.5
7,47.98,1.668045044,0.5
7,48.71,1.673568726,0.5
7,49.22,1.678756714,0.5
7,49.73,1.687454224,0.5
7,50.23,1.694778442,0.5
7,50.72,1.703704834,0.5
7,51.23,1.712341309,0.5
7,51.72,1.718765259,0.5
7,52.23,1.725875854,0.5
7,52.73,1.735076904,0.5
7,53.24,1.742767334,0.5
7,53.74,1.750488281,0.5
7,54.24,1.758560181,0.5
7,54.75,1.766784668,0.5
7,55.25,1.774200439,0.5
7,55.74,1.779754639,0.5
7,56.24,1.786819458,0.5
7,56.74,1.790512085,0.5
7,57.24,1.796401978,0.5
7,57.75,1.800994873,0.5
7,58.26,1.807479858,0.5
7,58.75,1.812072754,0.5
7,59.26,1.816558838,0.5
7,59.77,1.819320679,0.5
7,60.26,1.821502686,0.5
7,60.78,1.826217651,0.5
7,61.26,1.828796387,0.5
7,61.78,1.830627441,0.5
7,62.26,1.830886841,0.5
7,62.76,1.833724976,0.5
7,63.28,1.834976196,0.5
7,63.78,1.837600708,0.5
7,64.25,1.838119507,0.5
7,64.77,1.839752197,0.5
7,65.28,1.841644287,0.5
7,65.8,1.840621948,0.5
7,66.26,1.841506958,0.5
7,66.79,1.843505859,0.5
7,67.3,1.845184326,0.5
7,67.79,1.841888428,0.5
7,68.3,1.841506958,0.5
7,68.78,1.848617554,0.5
7,69.29,1.846694946,0.5
7,69.8,1.846725464,0.5
7,70.32,1.845306396,0.5
7,70.81,1.845046997,0.5
7,71.31,1.846054077,0.5
7,71.81,1.849029541,0.5
7,72.32,1.84992981,0.5
7,72.83,1.850448608,0.5
7,73.3,1.853149414,0.5
7,73.82,1.850692749,0.5
7,74.32,1.849411011,0.5
7,74.81,1.852890015,0.5
7,75.31,1.853424072,0.5
7,75.83,1.854980469,0.5
7,76.33,1.849533081,0.5
7,76.83,1.852645874,0.5
7,77.33,1.851745605,0.5
7,77.83,1.852630615,0.5
7,78.34,1.851852417,0.5
7,78.85,1.85458374,0.5
7,79.35,1.852767944,0.5
7,79.83,1.85458374,0.5
7,80.35,1.853820801,0.5
7,80.85,1.855239868,0.5
7,81.36,1.851196289,0.5
7,81.86,1.853149414,0.5
7,82.36,1.854187012,0.5
7,82.87,1.8543396,0.5
7,83.37,1.853546143,0.5
7,83.87,1.851745605,0.5
7,84.35,1.852371216,0.5
7,84.87,1.84979248,0.5
7,85.38,1.855514526,0.5
7,85.88,1.853149414,0.5
7,86.38,1.855117798,0.5
7,86.88,1.853683472,0.5
7,87.37,1.851608276,0.5
7,87.88,1.853164673,0.5
7,88.38,1.850952148,0.5
7,88.89,1.853790283,0.5
7,89.39,1.850570679,0.5
7,89.89,1.853820801,0.5
7,90.39,1.854980469,0.5
7,90.9,1.853027344,0.5
7,91.39,1.852386475,0.5
7,91.9,1.853942871,0.5
7,92.37,1.851867676,0.5
7,92.9,1.851852417,0.5
7,93.41,1.850570679,0.5
7,93.91,1.853546143,0.5
7,94.41,1.849914551,0.5
7,94.91,1.849914551,0.5
7,95.41,1.851348877,0.5
8,4.98,0.526184082,0.1
8,5.49,0.528060913,0.1
8,6,0.527893066,0.1
8,6.49,0.528320313,0.1
8,7.01,0.529174805,0.1
8,7.51,0.528823853,0.1
8,8.02,0.529251099,0.1
8,8.52,0.529647827,0.1
8,9.03,0.529891968,0.1
8,9.53,0.529815674,0.1
8,10.03,0.530609131,0.1
8,10.54,0.530487061,0.1
8,11.03,0.531219482,0.1
8,11.55,0.531585693,0.1
8,12.05,0.531799316,0.1
8,12.55,0.532165527,0.1
8,13.05,0.532363892,0.1
8,13.55,0.532546997,0.1
8,14.05,0.533111572,0.1
8,14.56,0.533554077,0.1
8,15.07,0.533187866,0.1
8,15.56,0.533615112,0.1
8,16.07,0.533737183,0.1
8,16.57,0.534042358,0.1
8,17.08,0.534820557,0.1
8,17.58,0.535049438,0.1
8,18.08,0.535461426,0.1
8,18.58,0.535018921,0.1
8,19.09,0.535476685,0.1
8,19.59,0.536758423,0.1
8,20.09,0.536071777,0.1
8,20.63,0.535797119,0.1
8,21.12,0.536224365,0.1
8,21.63,0.536651611,0.1
8,22.13,0.536453247,0.1
8,22.62,0.537109375,0.1
8,23.13,0.537109375,0.1
8,23.62,0.537384033,0.1
8,24.12,0.53767395,0.1
8,24.62,0.537841797,0.1
8,25.11,0.538223267,0.1
8,25.61,0.538223267,0.1
8,26.1,0.538864136,0.1
8,26.68,0.538406372,0.1
8,27.18,0.538619995,0.1
8,27.68,0.538894653,0.1
8,28.2,0.539276123,0.1
8,28.7,0.539337158,0.1
8,29.2,0.539581299,0.1
8,29.71,0.539840698,0.1
8,30.2,0.539657593,0.1
8,30.69,0.540679932,0.1
8,31.19,0.540023804,0.1
8,31.69,0.540725708,0.1
8,32.19,0.541046143,0.1
8,32.68,0.541625977,0.1
8,33.18,0.54196167,0.1
8,33.69,0.541442871,0.1
8,34.19,0.542358398,0.1
8,34.68,0.543029785,0.1
8,35.18,0.542953491,0.1
8,35.68,0.54385376,0.1
8,36.18,0.543762207,0.1
8,36.69,0.544387817,0.1
8,37.18,0.545654297,0.1
8,37.69,0.545654297,0.1
8,38.19,0.546035767,0.1
8,38.69,0.546524048,0.1
8,39.19,0.547225952,0.1
8,39.7,0.548233032,0.1
8,40.2,0.548812866,0.1
8,40.7,0.549957275,0.1
8,41.21,0.550750732,0.1
8,41.7,0.551132202,0.1
8,42.2,0.552978516,0.1
8,42.71,0.553710938,0.1
8,43.21,0.554901123,0.1
8,43.72,0.556396484,0.1
8,44.21,0.557891846,0.1
8,44.72,0.559112549,0.1
8,45.22,0.561157227,0.1
8,45.72,0.562332153,0.1
8,46.22,0.56439209,0.1
8,46.71,0.566543579,0.1
8,47.22,0.56880188,0.1
8,47.97,0.573501587,0.1
8,48.71,0.574905396,0.1
8,49.22,0.577682495,0.1
8,49.73,0.579650879,0.1
8,50.23,0.582855225,0.1
8,50.73,0.585754395,0.1
8,51.23,0.588516235,0.1
8,51.73,0.592086792,0.1
8,52.23,0.594192505,0.1
8,52.73,0.597381592,0.1
8,53.24,0.600234985,0.1
8,53.74,0.603622437,0.1
8,54.24,0.607070923,0.1
8,54.75,0.610137939,0.1
8,55.25,0.612518311,0.1
8,55.74,0.615814209,0.1
8,56.24,0.618255615,0.1
8,56.75,0.621185303,0.1
8,57.23,0.623245239,0.1
8,57.75,0.626022339,0.1
8,58.27,0.628372192,0.1
8,58.76,0.630310059,0.1
8,59.26,0.632659912,0.1
8,59.77,0.634292603,0.1
8,60.26,0.636322021,0.1
8,60.77,0.637771606,0.1
8,61.26,0.638916016,0.1
8,61.79,0.640090942,0.1
8,62.26,0.641525269,0.1
8,62.76,0.642745972,0.1
8,63.28,0.643692017,0.1
8,63.79,0.644729614,0.1
8,64.26,0.646286011,0.1
8,64.78,0.646392822,0.1
8,65.29,0.646972656,0.1
8,65.8,0.64805603,0.1
8,66.26,0.648010254,0.1
8,66.8,0.648971558,0.1
8,67.3,0.648925781,0.1
8,67.79,0.649368286,0.1
8,68.31,0.649978638,0.1
8,68.78,0.650100708,0.1
8,69.31,0.650543213,0.1
8,69.81,0.651367188,0.1
8,70.32,0.651397705,0.1
8,70.81,0.651977539,0.1
8,71.32,0.652282715,0.1
8,71.81,0.652313232,0.1
8,72.32,0.652404785,0.1
8,72.83,0.653152466,0.1
8,73.31,0.652496338,0.1
8,73.82,0.652999878,0.1
8,74.31,0.653411865,0.1
8,74.82,0.653091431,0.1
8,75.32,0.65296936,0.1
8,75.83,0.653045654,0.1
8,76.34,0.653564453,0.1
8,76.84,0.654037476,0.1
8,77.33,0.653839111,0.1
8,77.83,0.653656006,0.1
8,78.35,0.654190063,0.1
8,78.85,0.654495239,0.1
8,79.35,0.654693604,0.1
8,79.84,0.654510498,0.1
8,80.35,0.654724121,0.1
8,80.85,0.655471802,0.1
8,81.36,0.655227661,0.1
8,81.86,0.654525757,0.1
8,82.36,0.655197144,0.1
8,82.87,0.654525757,0.1
8,83.37,0.65524292,0.1
8,83.87,0.655273438,0.1
8,84.36,0.655471802,0.1
8,84.87,0.654632568,0.1
8,85.38,0.654693604,0.1
8,85.88,0.654708862,0.1
8,86.38,0.655410767,0.1
8,86.88,0.654312134,0.1
8,87.37,0.655014038,0.1
8,87.88,0.654907227,0.1
8,88.39,0.655380249,0.1
8,88.9,0.655090332,0.1
8,89.39,0.655639648,0.1
8,89.9,0.654937744,0.1
8,90.39,0.655609131,0.1
8,90.9,0.654693604,0.1
8,91.39,0.654647827,0.1
8,91.9,0.654541016,0.1
8,92.36,0.654602051,0.1
8,92.9,0.655105591,0.1
8,93.41,0.655090332,0.1
8,93.91,0.655258179,0.1
8,94.41,0.654129028,0.1
8,94.91,0.654205322,0.1
8,95.41,0.654602051,0.1
9,4.98,0.85887146,0.1
9,5.49,0.860244751,0.1
9,6.01,0.860443115,0.1
9,6.5,0.861068726,0.1
9,7.01,0.861984253,0.1
9,7.51,0.862701416,0.1
9,8.02,0.863143921,0.1
9,8.52,0.863815308,0.1
9,9.03,0.864685059,0.1
9,9.53,0.864776611,0.1
9,10.04,0.864883423,0.1
9,10.54,0.86555481,0.1
9,11.04,0.867080688,0.1
9,11.55,0.86680603,0.1
9,12.05,0.867706299,0.1
9,12.55,0.868377686,0.1
9,13.05,0.869064331,0.1
9,13.56,0.869628906,0.1
9,14.06,0.869613647,0.1
9,14.56,0.870178223,0.1
9,15.07,0.870513916,0.1
9,15.57,0.870727539,0.1
9,16.07,0.87109375,0.1
9,16.58,0.872467041,0.1
9,17.08,0.873031616,0.1
9,17.59,0.873352051,0.1
9,18.08,0.873123169,0.1
9,18.58,0.874069214,0.1
9,19.09,0.874893188,0.1
9,19.6,0.874679565,0.1
9,20.1,0.875411987,0.1
9,20.64,0.875518799,0.1
9,21.12,0.875930786,0.1
9,21.63,0.876296997,0.1
9,22.13,0.877334595,0.1
9,22.62,0.8775177,0.1
9,23.13,0.8777771,0.1
9,23.62,0.877548218,0.1
9,24.12,0.878616333,0.1
9,24.62,0.879241943,0.1
9,25.11,0.879928589,0.1
9,25.61,0.880218506,0.1
9,26.11,0.880523682,0.1
9,26.67,0.881103516,0.1
9,27.18,0.88092041,0.1
9,27.69,0.881454468,0.1
9,28.2,0.881729126,0.1
9,28.7,0.882156372,0.1
9,29.21,0.882217407,0.1
9,29.71,0.882766724,0.1
9,30.21,0.883026123,0.1
9,30.69,0.883956909,0.1
9,31.2,0.883590698,0.1
9,31.69,0.884063721,0.1
9,32.19,0.884414673,0.1
9,32.69,0.884994507,0.1
9,33.19,0.884918213,0.1
9,33.69,0.885437012,0.1
9,34.19,0.885467529,0.1
9,34.69,0.886520386,0.1
9,35.18,0.886795044,0.1
9,35.68,0.887542725,0.1
9,36.19,0.888076782,0.1
9,36.68,0.889251709,0.1
9,37.19,0.889022827,0.1
9,37.69,0.889816284,0.1
9,38.19,0.890762329,0.1
9,38.7,0.891418457,0.1
9,39.2,0.892196655,0.1
9,39.7,0.893341064,0.1
9,40.21,0.894241333,0.1
9,40.7,0.895599365,0.1
9,41.21,0.896362305,0.1
9,41.71,0.898071289,0.1
9,42.2,0.899459839,0.1
9,42.71,0.901382446,0.1
9,43.21,0.902923584,0.1
9,43.73,0.904052734,0.1
9,44.21,0.905593872,0.1
9,44.72,0.908004761,0.1
9,45.21,0.910476685,0.1
9,45.73,0.912750244,0.1
9,46.22,0.914520264,0.1
9,46.72,0.917221069,0.1
9,47.22,0.919692993,0.1
9,47.98,0.925369263,0.1
9,48.71,0.929046631,0.1
9,49.23,0.932144165,0.1
9,49.73,0.936645508,0.1
9,50.23,0.939239502,0.1
9,50.73,0.943496704,0.1
9,51.23,0.947311401,0.1
9,51.73,0.951980591,0.1
9,52.23,0.95602417,0.1
9,52.75,0.960601807,0.1
9,53.25,0.965576172,0.1
9,53.74,0.970031738,0.1
9,54.25,0.975112915,0.1
9,54.75,0.980178833,0.1
9,55.26,0.984649658,0.1
9,55.75,0.98916626,0.1
9,56.24,0.99420166,0.1
9,56.75,0.99848938,0.1
9,57.24,1.004455566,0.1
9,57.75,1.008865356,0.1
9,58.26,1.012405396,0.1
9,58.76,1.017440796,0.1
9,59.26,1.021255493,0.1
9,59.78,1.024353027,0.1
9,60.26,1.028778076,0.1
9,60.78,1.031936646,0.1
9,61.27,1.034393311,0.1
9,61.78,1.037078857,0.1
9,62.26,1.03956604,0.1
9,62.76,1.042694092,0.1
9,63.29,1.044662476,0.1
9,63.79,1.046310425,0.1
9,64.26,1.048614502,0.1
9,64.77,1.049133301,0.1
9,65.3,1.051773071,0.1
9,65.8,1.052597046,0.1
9,66.27,1.054458618,0.1
9,66.8,1.054763794,0.1
9,67.3,1.055297852,0.1
9,67.8,1.057128906,0.1
9,68.31,1.056716919,0.1
9,68.78,1.059005737,0.1
9,69.3,1.059417725,0.1
9,69.8,1.059555054,0.1
9,70.32,1.05947876,0.1
9,70.81,1.060699463,0.1
9,71.32,1.060394287,0.1
9,71.81,1.061431885,0.1
9,72.32,1.061584473,0.1
9,72.83,1.061508179,0.1
9,73.31,1.061721802,0.1
9,73.83,1.061889648,0.1
9,74.32,1.062759399,0.1
9,74.82,1.063262939,0.1
9,75.32,1.063262939,0.1
9,75.83,1.063568115,0.1
9,76.34,1.06338501,0.1
9,76.84,1.064041138,0.1
9,77.34,1.063568115,0.1
9,77.82,1.063720703,0.1
9,78.34,1.062805176,0.1
9,78.85,1.064498901,0.1
9,79.35,1.064727783,0.1
9,79.84,1.064712524,0.1
9,80.35,1.064208984,0.1
9,80.84,1.064285278,0.1
9,81.37,1.064865112,0.1
9,81.86,1.064712524,0.1
9,82.36,1.06539917,0.1
9,82.87,1.064041138,0.1
9,83.37,1.065444946,0.1
9,83.87,1.064590454,0.1
9,84.36,1.065231323,0.1
9,84.87,1.063781738,0.1
9,85.38,1.064254761,0.1
9,85.88,1.064529419,0.1
9,86.37,1.064880371,0.1
9,86.88,1.064590454,0.1
9,87.38,1.064880371,0.1
9,87.89,1.063964844,0.1
9,88.39,1.065124512,0.1
9,88.89,1.064239502,0.1
9,89.39,1.064727783,0.1
9,89.89,1.065155029,0.1
9,90.39,1.065200806,0.1
9,90.89,1.064804077,0.1
9,91.39,1.064666748,0.1
9,91.9,1.064544678,0.1
9,92.37,1.064376831,0.1
9,92.9,1.064544678,0.1
9,93.41,1.064254761,0.1
9,93.91,1.063446045,0.1
9,94.41,1.064041138,0.1
9,94.91,1.063232422,0.1
9,95.42,1.064926147,0.1
10,4.98,1.401351929,0.1
10,5.49,1.403320313,0.1
10,6.01,1.405181885,0.1
10,6.5,1.406326294,0.1
10,7.02,1.407440186,0.1
10,7.52,1.409118652,0.1
10,8.03,1.410095215,0.1
10,8.52,1.410797119,0.1
10,9.03,1.411560059,0.1
10,9.54,1.412918091,0.1
10,10.04,1.413970947,0.1
10,10.54,1.414245605,0.1
10,11.05,1.416000366,0.1
10,11.55,1.415435791,0.1
10,12.05,1.41809082,0.1
10,12.55,1.4190979,0.1
10,13.05,1.419677734,0.1
10,13.56,1.420150757,0.1
10,14.06,1.421966553,0.1
10,14.57,1.420333862,0.1
10,15.07,1.422637939,0.1
10,15.57,1.422790527,0.1
10,16.07,1.423461914,0.1
10,16.59,1.426513672,0.1
10,17.08,1.426315308,0.1
10,17.59,1.426071167,0.1
10,18.08,1.426467896,0.1
10,18.59,1.428710938,0.1
10,19.09,1.428070068,0.1
10,19.6,1.428817749,0.1
10,20.1,1.429733276,0.1
10,20.64,1.432144165,0.1
10,21.12,1.432434082,0.1
10,21.63,1.433227539,0.1
10,22.13,1.434616089,0.1
10,22.62,1.435806274,0.1
10,23.13,1.434814453,0.1
10,23.63,1.436096191,0.1
10,24.13,1.436096191,0.1
10,24.63,1.436447144,0.1
10,25.11,1.437896729,0.1
10,25.62,1.4375,0.1
10,26.11,1.438934326,0.1
10,26.68,1.440139771,0.1
10,27.19,1.440139771,0.1
10,27.7,1.441741943,0.1
10,28.2,1.442108154,0.1
10,28.71,1.443969727,0.1
10,29.21,1.444778442,0.1
10,29.71,1.443862915,0.1
10,30.21,1.444534302,0.1
10,30.7,1.445648193,0.1
10,31.21,1.444473267,0.1
10,31.69,1.446395874,0.1
10,32.19,1.447219849,0.1
10,32.69,1.446151733,0.1
10,33.19,1.449569702,0.1
10,33.7,1.449066162,0.1
10,34.19,1.448852539,0.1
10,34.68,1.4503479,0.1
10,35.19,1.451385498,0.1
10,35.68,1.45111084,0.1
10,36.19,1.451217651,0.1
10,36.69,1.453125,0.1
10,37.19,1.452560425,0.1
10,37.7,1.455047607,0.1
10,38.19,1.455093384,0.1
10,38.7,1.456665039,0.1
10,39.2,1.457977295,0.1
10,39.7,1.457336426,0.1
10,40.21,1.458648682,0.1
10,40.7,1.46043396,0.1
10,41.22,1.462158203,0.1
10,41.71,1.464813232,0.1
10,42.21,1.463531494,0.1
10,42.71,1.468048096,0.1
10,43.21,1.468643188,0.1
10,43.72,1.470748901,0.1
10,44.22,1.471878052,0.1
10,44.72,1.476257324,0.1
10,45.22,1.478057861,0.1
10,45.73,1.482040405,0.1
10,46.23,1.484466553,0.1
10,46.73,1.486129761,0.1
10,47.23,1.48815918,0.1
10,47.97,1.496520996,0.1
10,48.71,1.499786377,0.1
10,49.23,1.504302979,0.1
10,49.74,1.507217407,0.1
10,50.23,1.512985229,0.1
10,50.73,1.517471313,0.1
10,51.23,1.524108887,0.1
10,51.73,1.528198242,0.1
10,52.24,1.534637451,0.1
10,52.75,1.539169312,0.1
10,53.24,1.546142578,0.1
10,53.75,1.554611206,0.1
10,54.24,1.55809021,0.1
10,54.75,1.56854248,0.1
10,55.26,1.572875977,0.1
10,55.75,1.580307007,0.1
10,56.25,1.585739136,0.1
10,56.75,1.592514038,0.1
10,57.24,1.600067139,0.1
10,57.75,1.609222412,0.1
10,58.27,1.616607666,0.1
10,58.77,1.622375488,0.1
10,59.26,1.631469727,0.1
10,59.77,1.635635376,0.1
10,60.26,1.642929077,0.1
10,60.78,1.649780273,0.1
10,61.27,1.655014038,0.1
10,61.79,1.661483765,0.1
10,62.27,1.663742065,0.1
10,62.77,1.671859741,0.1
10,63.29,1.677200317,0.1
10,63.79,1.677108765,0.1
10,64.27,1.683380127,0.1
10,64.78,1.684082031,0.1
10,65.3,1.687438965,0.1
10,65.8,1.694595337,0.1
10,66.27,1.694961548,0.1
10,66.8,1.696685791,0.1
10,67.3,1.696685791,0.1
10,67.8,1.699768066,0.1
10,68.31,1.702514648,0.1
10,68.78,1.703613281,0.1
10,69.3,1.705093384,0.1
10,69.8,1.70022583,0.1
10,70.32,1.707595825,0.1
10,70.81,1.707962036,0.1
10,71.32,1.709075928,0.1
10,71.81,1.705276489,0.1
10,72.33,1.71055603,0.1
10,72.82,1.709259033,0.1
10,73.31,1.70916748,0.1
10,73.83,1.709732056,0.1
10,74.33,1.710189819,0.1
10,74.82,1.710281372,0.1
10,75.32,1.711868286,0.1
10,75.83,1.711883545,0.1
10,76.34,1.713104248,0.1
10,76.84,1.713760376,0.1
10,77.35,1.711120605,0.1
10,77.82,1.709716797,0.1
10,78.34,1.711776733,0.1
10,78.85,1.712814331,0.1
10,79.36,1.714324951,0.1
10,79.84,1.711120605,0.1
10,80.35,1.713378906,0.1
10,80.85,1.712432861,0.1
10,81.36,1.716125488,0.1
10,81.86,1.710006714,0.1
10,82.37,1.710845947,0.1
10,82.86,1.711502075,0.1
10,83.37,1.711120605,0.1
10,83.88,1.710006714,0.1
10,84.36,1.70980835,0.1
10,84.88,1.708602905,0.1
10,85.38,1.708236694,0.1
10,85.88,1.710189819,0.1
10,86.38,1.707672119,0.1
10,86.89,1.706939697,0.1
10,87.38,1.710006714,0.1
10,87.89,1.706192017,0.1
10,88.39,1.706573486,0.1
10,88.89,1.706207275,0.1
10,89.4,1.705734253,0.1
10,89.9,1.706207275,0.1
10,90.39,1.705184937,0.1
10,90.9,1.70954895,0.1
10,91.4,1.705841064,0.1
10,91.91,1.702972412,0.1
10,92.37,1.703979492,0.1
10,92.89,1.703063965,0.1
10,93.4,1.709350586,0.1
10,93.91,1.703338623,0.1
10,94.41,1.700408936,0.1
10,94.91,1.705276489,0.1
10,95.42,1.705368042,0.1
